Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target,regulatory_threshold_mg_L,exceedance_ratio,Contamination_Status_Regulatory,Safety_Status_Regulatory,Real_Impedance_abs,Imag_Impedance_abs,Impedance_real_imag_ratio,Impedance_magnitude_log1p,Frequency_log10,Charge_Transfer_Resistance_log1p,Capacitance_log10_abs,Conductance_proxy,Phase_rad,Phase_sin,Phase_cos,Temp_pH_interaction,Conductivity_pH_ratio,Rct_Cdl_product,Normalized_Rct_by_Z
Cd,0.7828986283815926,10,1215.57897534324,-356.68430515092825,1266.8290882504718,-16.353139546729878,1403.1541057451377,4.397689077819561e-06,22.24965536227317,6.16632346626493,425.93008009822574,0,0.003,260.9662094605309,Heavy contamination,Unsafe,1215.57897534324,356.68430515092825,3.4079968133878755,7.145061337466392,1.0,7.247190340489093,-5.356676735126917,0.0007893724648999338,-0.28541612812852946,-0.2815567691483306,0.9595445720479866,137.1985719766924,69.07358693707108,0.006170635485333065,1.1076112150865016
Cd,0.3542464593755671,1000,2771.295107982439,-825.1790773111167,2891.5388783759117,-16.581392997471305,2895.1235265475143,3.4633755776849434e-06,31.758685708808507,7.2872827457574525,579.1997903361827,0,0.003,118.08215312518902,Heavy contamination,Unsafe,2771.295107982439,825.1790773111167,3.3584165960793273,7.969889900075482,3.0,7.971128406790526,-5.460375031644813,0.000345836608830701,-0.28939990237300606,-0.2853771337754222,0.9584153022140897,231.43452239373403,79.48089987230196,0.010026900116225769,1.0012397025671724
Pb,1.0295755874004535,10000,949.2610406773716,-307.3235880542944,997.76966837164,-17.93937804909039,964.6099844900342,2.169318063370534e-06,24.98671577371457,7.944442741934012,538.248082227322,1,0.01,102.95755874004534,Heavy contamination,Unsafe,949.2610406773716,307.3235880542944,3.088799810923001,6.906524189874455,4.0,6.872760009922524,-5.66347661497893,0.001002235317125843,-0.3131012127166243,-0.3080105537341564,0.9513829401394469,198.5055327732548,67.751521364548,0.0020925458634618015,0.9667661937081239
Cu,2.7881886050665017,10000,423.0595809700164,-150.05670223559434,448.883529366302,-19.5292914278967,497.08936608531417,2.683040831105843e-06,28.87013884697963,7.956447337162749,451.7992146599265,2,2.0,1.3940943025332508,Low contamination,Unsafe,423.0595809700164,150.05670223559434,2.819331457137973,6.108988725633309,4.0,6.210779510895943,-5.571210881726191,0.002227749370553855,-0.34085043599830217,-0.3342887239534773,0.9424707152148314,229.7037393525699,56.78403883764698,0.001333711065915418,1.1073905224055736
Cd,0.9518108618353648,1000,1051.3543512468525,-308.95621216825765,1095.8101628124496,-16.37621461088113,1231.9247258446642,3.826777521370059e-06,30.734588541004392,6.942446661807487,580.3338291264587,0,0.003,317.27028727845493,Heavy contamination,Unsafe,1051.3543512468525,308.95621216825765,3.4029234882996353,7.00016139408086,3.0,7.117144451701929,-5.417053312287353,0.0009125668240131477,-0.28581886397307776,-0.2819431892977764,0.9594311012306189,213.3732416185226,83.59211922152166,0.004714301848882333,1.124213634487333
Cu,2.785116454972949,100,297.2446237271484,-116.4555069945117,319.24324807902013,-21.39442098867269,321.2364496173683,4.893042973455597e-06,33.33563176535242,6.325498215564761,485.85898357220265,2,2.0,1.3925582274864745,Low contamination,Unsafe,297.2446237271484,116.4555069945117,2.552430807231851,5.76908085727284,2.0,5.775285591648523,-5.310332221528427,0.0031324076735033857,-0.3734030878101189,-0.36478612373247826,0.9310913402734626,210.8644792464607,76.80959932924651,0.001571823752618087,1.0062435197904283
Pb,1.1291719909359703,10,948.3215983054852,-295.13403449743214,993.1857591263588,-17.287042548699983,1081.5410848129943,4.572554873517735e-06,32.536811546783,6.404168629954878,562.8454656146141,1,0.01,112.91719909359703,Heavy contamination,Unsafe,948.3215983054852,295.13403449743214,3.2131895595068114,6.901924069605417,1.0,6.987066412794293,-5.339746105881881,0.0010068609933338436,-0.3017158104071669,-0.29715894714100854,0.9548280264707605,208.37122782666134,87.88735869540844,0.004945405958271315,1.0889615309861742
Pb,1.6705482545103223,10000,635.1559065662209,-180.52842538814912,660.3132120585522,-15.866578417996324,705.920650064423,2.369731233529507e-06,29.124635421553396,7.779202790248789,477.76730340948,1,0.01,167.05482545103223,Heavy contamination,Unsafe,635.1559065662209,180.52842538814912,3.5183152193183522,6.49422757339916,4.0,6.560918424894,-5.625117678586642,0.001514432820268652,-0.276924034419909,-0.2733981723996476,0.961900950892831,226.56644513632688,61.41597233420167,0.0016728422128511164,1.0690694009629442
Hg,0.2643510799854944,100,3809.769921035951,-1162.5774617563209,3983.206397591524,-16.96992852905378,4459.683230203545,4.99279151715143e-06,25.825897705758305,7.823366008659471,570.1861654866482,3,0.006,44.05851333091573,Heavy contamination,Unsafe,3809.769921035951,1162.5774617563209,3.2770030783817234,8.290093423986951,2.0,8.40305722391022,-5.301569592709679,0.00025105402537122017,-0.2961811266601067,-0.2918697515798534,0.9564580744145113,202.04545025434615,72.88246066752369,0.022266268600942746,1.1196214268231257
Cd,0.547785866931492,10,1861.3175633776093,-526.2881497660467,1934.2911591386985,-15.788267730037337,1978.601405205563,1.0140186541242331e-06,27.54807005112446,7.21575928774711,527.3258236890098,0,0.003,182.595288977164,Heavy contamination,Unsafe,1861.3175633776093,526.2881497660467,3.5366891012109867,7.5680130639835514,1.0,7.590650792920661,-5.993525976165769,0.0005169852507854936,-0.27555725507552276,-0.2720832110923737,0.9622737272947146,198.78024233090932,73.07974151956095,0.002006338733954861,1.0229077436747278
Pb,0.807020163585926,10000,1358.8445073811813,-383.17462532959655,1411.83610547984,-15.747689244756868,1501.1623802623294,1.1105190232336605e-06,31.53102190068204,7.532352798939822,428.2093267167454,1,0.01,80.7020163585926,Heavy contamination,Unsafe,1358.8445073811813,383.17462532959655,3.546279992337158,7.253354385496986,4.0,7.3146609358430865,-5.954083100113251,0.0007082975113881383,-0.27484902690190655,-0.2714016335482278,0.962466182942213,237.5027810670352,56.84934549536321,0.001667069380244039,1.063269578129302
Hg,0.3160086364663324,10000,3273.725219933075,-1013.5459659466884,3427.032570710799,-17.202535052814365,3591.520374467286,4.295362060684776e-06,33.1631831383921,7.479862502940817,529.9326326939055,3,0.006,52.66810607772207,Heavy contamination,Unsafe,3273.725219933075,1013.5459659466884,3.229972127482218,8.139741781046745,4.0,8.18660928932674,-5.366899127138142,0.00029179763523294984,-0.30024087636134733,-0.295750316063226,0.9552652775792188,248.05605003501822,70.8479109628963,0.015426880356663158,1.0479971521605125
Cd,0.2675223079780131,1000,3703.670261424421,-1129.7485032909658,3872.1447656367154,-16.96353269609423,3965.820358234893,1.7978507473322082e-06,21.55672892265008,7.323643195978214,438.2689525403745,0,0.003,89.17410265933769,Heavy contamination,Unsafe,3703.670261424421,1129.7485032909658,3.2783139350327293,8.261822056982153,3.0,8.285720135454415,-5.745004869060805,0.000258254807225759,-0.29606949831655494,-0.29176298193107353,0.9564906493921872,157.87379110191304,59.843023581652275,0.007129953094837887,1.0241921721079428
Pb,0.9973470486007908,10,1083.8542579124337,-370.8718222636291,1145.5505056277775,-18.88985317316624,1277.0957314038392,1.2430770735849634e-06,25.7728439373958,7.654553909743878,482.38452557883255,1,0.01,99.73470486007908,Heavy contamination,Unsafe,1083.8542579124337,370.8718222636291,2.922449732886605,7.044513153336226,1.0,7.153126539333828,-5.9051527132177295,0.0008729427424512491,-0.32969013309004946,-0.32374986562498714,0.946142708320369,197.27962332621183,63.01928645401021,0.0015875284244813328,1.1148314501444512
Pb,1.7825453024299027,100,580.1539693970454,-189.6980180700763,610.3801817448392,-18.10664466630083,599.4009166827083,1.948592292946009e-06,31.641748976202507,7.370813246080642,434.0591168504067,1,0.01,178.25453024299026,Heavy contamination,Unsafe,580.1539693970454,189.6980180700763,3.058302745048568,6.415718994382531,2.0,6.397597626544798,-5.710056200656342,0.0016383231793990283,-0.31602056591561944,-0.3107866600907709,0.9504796956850913,233.22542248295204,58.888904426160096,0.0011679880066326983,0.9820124155543066
Cd,0.2863682282897697,100,3516.962287490919,-1039.7609167158278,3667.441409970048,-16.46987967057273,3622.125536860591,2.7044006159234414e-06,26.474776438909416,7.068004611494999,404.4032231334237,0,0.003,95.4560760965899,Heavy contamination,Unsafe,3516.962287490919,1039.7609167158278,3.3824720961778,8.207522166912987,2.0,8.195092340270103,-5.567768415436377,0.00027266965936557236,-0.2874536276587732,-0.28351125498261726,0.9589689089319744,187.1238419585109,57.21603837361812,0.009795678532837809,0.9876437363151183
Cd,0.1640424566560895,100,6011.369293498586,-1811.6886868950728,6278.437439446321,-16.771600815905412,6704.972546651731,3.92226508173362e-06,24.983416460994256,6.473912725176314,442.3773078899914,0,0.003,54.68081888536316,Heavy contamination,Unsafe,6011.369293498586,1811.6886868950728,3.3181027938071055,8.745035675743743,2.0,8.81075383316926,-5.406352347071886,0.00015927529893298227,-0.2927196550677168,-0.28855725717876085,0.9574626412186903,161.7404577452101,68.33229402387583,0.02629867969371463,1.067936506705394
Cd,0.1621068333515347,10,6160.252128241224,-1838.859693600048,6428.849917072836,-16.620572974886738,6970.318174155437,3.4973421062048223e-06,26.16984045234904,7.487776288237238,507.2744047448251,0,0.003,54.03561111717823,Heavy contamination,Unsafe,6160.252128241224,1838.859693600048,3.350039238816297,8.768706475913044,1.0,8.849559606986114,-5.4561377227098,0.00015554881711333544,-0.2900837219797624,-0.28603245017692247,0.958219931667979,195.9539108060508,67.74700326904397,0.024377587244118527,1.0842247468934623
Pb,1.9111767807546616,100,482.5966549262694,-175.2256828435157,513.4233840350488,-19.955418014316677,501.3811751505254,1.950484870241682e-06,29.04267120179526,6.946875735676549,496.3121935554692,1,0.01,191.11767807546616,Heavy contamination,Unsafe,482.5966549262694,175.2256828435157,2.754143382933742,6.243046630745258,2.0,6.219359144608277,-5.70963481143168,0.0019477102740022207,-0.34828774796161494,-0.341288862744035,0.9399584630008303,201.75582787098358,71.44394291309284,0.0009779363963550946,0.9765452660319852
Pb,1.2603806569427518,100,834.8140380124183,-234.48470631208735,867.120265912904,-15.689126573467991,900.0493191505117,3.013081792402338e-06,34.997077162007024,6.589583368015019,500.2994191072128,1,0.01,126.03806569427518,Heavy contamination,Unsafe,834.8140380124183,234.48470631208735,3.5602067663114996,6.766330260261663,2.0,6.803559994346117,-5.520844966518063,0.001153242565431275,-0.2738269154691525,-0.2704177442620626,0.9627430828565935,230.61615759589972,75.92276948185805,0.0027119222157965276,1.0379751858318085
Hg,0.2342354323176582,100,4322.762957697117,-1307.9310718677018,4516.299732878158,-16.834151540151545,5141.117181201906,4.704856421594276e-06,27.394886436567976,7.6038925514835505,449.5373756893202,3,0.006,39.0392387196097,Heavy contamination,Unsafe,4322.762957697117,1307.9310718677018,3.3050388133382174,8.415669690078772,2.0,8.545220176598045,-5.327361327534108,0.0002214202021889491,-0.29381137115531886,-0.2896023623822196,0.9571470481084072,208.30777292375697,59.119375055147806,0.024188218184146446,1.138347205738806
Cu,2.621757162015837,1000,277.6992614472913,-83.06638478852928,289.8566957829456,-16.653161808573348,291.3963566755382,4.260031107935031e-06,23.127417124313908,7.393427200706057,537.0322401228373,2,2.0,1.3108785810079184,Low contamination,Unsafe,277.6992614472913,83.06638478852928,3.3431003666635553,5.6728306915218845,3.0,5.678110267728017,-5.370485295192832,0.0034499806785397965,-0.2906525044269786,-0.2865774225575668,0.9580570864412318,170.9908748489775,72.63644118913017,0.0012413575441767245,1.0053118003274977
Cd,0.8522433351194644,1000,1172.2720560326354,-353.5391068376517,1224.422996116353,-16.78249812681443,1328.97217092115,2.2927591393271737e-06,22.44269862918642,7.8746791262494,540.8526573640692,0,0.003,284.0811117064881,Heavy contamination,Unsafe,1172.2720560326354,353.5391068376517,3.31582004184798,7.111041366327608,3.0,7.1929132968774505,-5.639452187983584,0.0008167112208534153,-0.2929098490226927,-0.2887393555650403,0.9574077420555388,176.72905043196033,68.682501042171,0.0030470130907909415,1.0853864841932261
Pb,0.9982865496734068,10,1057.8094665175013,-342.77381037309607,1111.9598700185777,-17.95445871840087,1214.3968735756014,4.9290582454227855e-06,20.63524621214621,6.330883280037756,471.5935651119331,1,0.01,99.82865496734068,Heavy contamination,Unsafe,1057.8094665175013,342.77381037309607,3.0860276791947157,7.014778294936913,1.0,7.102825947356002,-5.307147949786404,0.0008993130300488214,-0.31336442004949655,-0.3082609540282864,0.951301836549037,130.63933522393887,74.49095871415744,0.0059858329229134696,1.0921229320570895
Pb,1.5404270862106928,10,639.8366675866956,-215.01268691080432,674.9973457140785,-18.574566586841144,697.1825023298451,3.8344816017405244e-06,28.382258523774823,7.298378569272987,576.2340176948348,1,0.01,154.04270862106927,Heavy contamination,Unsafe,639.8366675866956,215.01268691080432,2.9758089012168343,6.516189149576792,1.0,6.548480533242385,-5.416180096161819,0.001481487307095438,-0.3241873440713032,-0.3185385665233139,0.947909901645337,207.1444673574837,78.95370350366485,0.002673333478239211,1.032867027930701
Cd,0.7940105342666979,100,1295.8823168063016,-369.40880566182193,1347.5065286341887,-15.91091916152705,1538.866986363926,1.249797422667127e-06,28.16858137233251,6.488478936176352,528.8046433271096,0,0.003,264.67017808889926,Heavy contamination,Unsafe,1295.8823168063016,369.40880566182193,3.5079897851409605,7.206752983972728,2.0,7.339451319186399,-5.902813022314456,0.0007421114323006969,-0.2776979263873025,-0.27414249787438794,0.9616890822189837,182.77124689634906,81.4990151693756,0.0019232719933851635,1.1420107833707902
Cu,2.309301373731909,1000,450.5896703981784,-127.19705796941962,468.1988280908176,-15.763854265259209,516.975653501945,1.1406428531545548e-06,23.07850890170464,7.807165970603283,542.6078550517263,2,2.0,1.1546506868659545,Low contamination,Unsafe,450.5896703981784,127.19705796941962,3.5424535566142223,6.151026619101047,3.0,6.249928240193407,-5.942469737739189,0.002135844730913961,-0.27513115973332475,-0.2716731660523228,0.9623895733262633,180.17774934965342,69.50125782202323,0.000589684584421899,1.1041797255429309
Cd,0.2364355673200894,10000,4246.565112512624,-1252.9685529227186,4427.555245214068,-16.43893686229813,4635.486421512482,1.67363179604012e-06,30.429941096788504,6.198998828513231,455.4679835877879,0,0.003,78.81185577336313,Heavy contamination,Unsafe,4246.565112512624,1252.9685529227186,3.3892032665971925,8.395828680098791,4.0,8.441712121628742,-5.776080667150372,0.00022585827722437034,-0.2869135737745681,-0.28299331877950146,0.9591218804334324,188.63516921071854,73.4744425856833,0.007758097465155524,1.0469629772597706
Cu,2.751766167034114,10000,349.8372218794594,-98.45800185378744,363.4282046586072,-15.718697327128794,389.67215094096537,3.911423472200588e-06,31.116605624445214,7.312323612889754,400.12232703111744,2,2.0,1.375883083517057,Low contamination,Unsafe,349.8372218794594,98.45800185378744,3.5531619095360387,5.898329562661158,4.0,5.967868719615105,-5.407554144250874,0.00275157510390977,-0.27434302248282966,-0.270914586682329,0.9626033901471275,227.53469006060888,54.7189030681144,0.0015241727976533824,1.0722121892161305
Pb,1.3086418291040132,100,703.3219885622316,-208.13678387248515,733.4730672600824,-16.485268851470973,800.7480414291668,1.7349557033697115e-06,23.88647308073167,7.58217144305606,573.0751224204218,1,0.01,130.86418291040133,Heavy contamination,Unsafe,703.3219885622316,208.13678387248515,3.3791335460902583,6.599153326813774,2.0,6.686794395700517,-5.760461360972629,0.0013633765773216134,-0.28772221953463256,-0.28376881601118403,0.9588927255223134,181.11133406805098,75.58192618681502,0.001389262381439659,1.091721124020683
Cu,1.5649448527400074,100,582.9236454131326,-209.3973059972751,619.3926122748413,-19.759257435931683,651.9639771638647,3.0459470768353346e-06,25.16149646044605,6.709835680729414,564.4848769159616,2,2.0,0.7824724263700037,Safe,Safe,582.9236454131326,209.3973059972751,2.783816356347652,6.430352523228326,2.0,6.481521962615215,-5.516135089078274,0.0016144848682093393,-0.3448641000061804,-0.3380687819769471,0.9411214048424482,168.82950673084775,84.12797327556456,0.0019858477704442126,1.0525859757486387
Hg,0.2413526834469622,1000,4178.781823510635,-1259.041880988414,4364.333166313694,-16.76723888977407,4913.158921841658,1.3730404807233269e-06,34.85707508520885,7.908276158767618,424.638377608566,3,0.006,40.22544724116037,Heavy contamination,Unsafe,4178.781823510635,1259.041880988414,3.319017331041246,8.381449792122405,3.0,8.499875893185296,-5.862000472301366,0.00022913007827136494,-0.2926435250949961,-0.288484364737868,0.9574846063001685,275.6593758607299,53.69544120991392,0.006745966087915573,1.1257524883212342
