Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target
Cu,1.6237277158337664,100,733.0495073077616,-186.04390952405504,756.2895718143592,-14.24067841676557,806.7067313538915,4.589130688542088e-06,34.34339295614231,6.870795260423199,438.49615355408434,2
Cd,0.7965922403374863,10,1298.8847350315582,-386.6372726969719,1355.208447264314,-16.57661876385528,1537.0946749212517,1.5446965694462849e-06,33.19344856419172,6.147122057955432,419.9447200132137,0
Hg,0.3978146668442517,1000,2561.1740169761374,-774.2059142723468,2675.632101565528,-16.819308686738882,2923.2037921771025,2.001492202827911e-06,28.700653329471475,6.996883680869988,548.6722500975849,3
Cd,0.5691664428887251,10000,1763.4898040071275,-541.4101501758107,1844.727958141929,-17.06704382877617,2018.290599121926,3.1708049890265803e-06,26.669083988541512,6.98862849610012,577.2522769059626,0
Pb,1.9640207349188203,10000,502.0833063322391,-132.65475780864045,519.3119787437819,-14.799853451314016,510.6231028458029,4.196041485409435e-06,31.622747698011487,7.176887655281046,530.1676717673813,1
Cu,1.2511004295253068,1000,775.5065723621341,-249.1686271734012,814.5522994531066,-17.812102422976114,809.6274853161184,1.1450195817661096e-06,31.097324515483947,6.725640060942663,428.83201207767394,2
Cu,1.033895329779162,1000,925.910298578353,-240.8451711615209,956.7216300916778,-14.580504546539496,927.5426475638736,4.936072600785442e-06,28.072151451221814,7.226215191911179,586.9792897035148,2
Cu,2.540316423514192,1000,359.30104278297927,-69.12311788060664,365.8896620163961,-10.889642622155044,410.7621243807805,2.819626411529589e-06,21.30991058837704,7.756432620548406,597.8204029078639,2
Hg,0.4132199918141971,1000,2352.4906418626965,-700.6121765855731,2454.6017277822352,-16.584436687117826,2514.548211908152,2.436924562486892e-06,33.89122020180378,7.910941980990328,486.6757219869844,3
Cu,1.2404144582411525,1000,802.3885816289238,-240.94687625021004,837.7844789104237,-16.71433024214564,928.6287809507888,2.170897751359088e-06,26.83403806252493,7.167224432282099,518.9650578547543,2
Pb,0.8983742494379091,1000,1028.888463873683,-288.05334299727366,1068.450372972115,-15.640417046005576,1098.6339772101148,1.6974268306034866e-06,25.450006728743965,6.085181907940626,555.4457040003315,1
Hg,0.057898563514983,10000,17281.13149760678,-5162.443479237488,18035.751398649816,-16.632618895097316,20112.93436038762,4.166295635720112e-06,29.443510927531577,7.938471994534218,547.2779580100089,3
Pb,0.939962916170847,1000,1062.0552275111927,-334.7364028745461,1113.5572574830817,-17.493702941189788,1089.8169802351886,4.821656658984386e-06,30.107569417504653,7.411724121792512,593.5574383866899,1
Cd,0.7958276865268044,10,1263.9001833663049,-389.7011576726255,1322.615086034015,-17.13621659482034,1307.725456289627,2.6545790193815928e-06,23.16031875545452,6.671927297107304,422.97661821575775,0
Cd,0.566164474941321,1000,1740.164609926432,-548.4963316715956,1824.5605211934208,-17.49474506135324,1858.800868034063,4.8096827790138255e-06,32.55408267214934,6.294315401927447,516.1449732285612,0
Cd,0.4132860338514593,1000,2573.474745913135,-763.8611250072593,2684.447072704178,-16.531989889654355,2783.7211417756403,4.295190461740137e-06,24.349056404935663,6.28683722447255,538.3862839346184,0
Cd,0.4345653654156972,10000,2369.1555864642514,-697.4141182701376,2469.672983461026,-16.402975829425056,2534.381828929137,2.9242045099052733e-06,22.80025888871475,6.3354888122792055,578.019684837534,0
Pb,0.5020304385732022,10000,1929.683968757438,-605.9037033844569,2022.5724998265096,-17.431827442348034,2224.403456047288,3.696104716504532e-06,26.09599779281746,6.091145043227641,574.8219255436302,1
Hg,0.1849102374043561,1000,5419.672803053205,-1635.0058190122843,5660.927249166749,-16.787502051902276,5524.761768220633,2.739936716681852e-06,30.95840121346198,7.804308377305823,595.5999587122581,3
Hg,0.3409064337370687,10000,2902.95588985372,-897.8318453077429,3038.6271441039144,-17.185894139034893,3106.8693930090035,3.23489363285021e-06,34.48187267659705,7.081536465654673,502.4156907875358,3
Cu,2.9483888876327145,100,288.4442978060433,-104.50928554668974,306.7935848454151,-19.916490625633724,336.74371855711706,1.2321853480740153e-06,32.1392189655715,7.399918825427674,566.1521733626453,2
Pb,1.7705912404758493,10000,497.7794910056222,-138.31350609716068,516.6382173578584,-15.528537503821608,504.4295340296677,3.785053901202133e-06,34.10522566505288,7.656217018536615,485.4563416254656,1
Cd,0.1212354681809762,10000,8270.022087482801,-2495.676267578406,8638.38326077325,-16.79244009007437,9828.66241197043,1.2112985779365467e-06,22.109087061147903,7.5830820126664,484.46277557120646,0
Pb,1.847840907012259,10000,507.10311849061367,-158.14745466783006,531.1912934158642,-17.32084602359698,607.1359877978041,4.268339787678599e-06,21.06765198295515,7.7652112474576835,450.6696728945718,1
Cu,2.566396826597252,10000,438.04265583057736,-163.9590313081195,467.7220673376472,-20.52083638172456,445.8019834474578,4.29978771784223e-06,28.36557142860007,7.934509245049904,563.6474574038459,2
Cu,2.560752247141961,10,440.1993606408171,-128.32000399775183,458.5209924687933,-16.251630460470672,465.8429562546598,1.9483091502248584e-06,24.354462245660518,6.878141229483879,597.1630211627031,2
Pb,1.1869936385053572,10,911.1602174352918,-274.2335316274805,951.5340097472126,-16.75031321707775,979.0235518028564,2.294651124143201e-06,32.42082459453909,7.900670933336781,451.2683456694516,1
Pb,1.0970079394317542,10,868.9510925520606,-275.2645127662814,911.5078459540972,-17.57705157592735,1003.8803181598156,2.9252415142331738e-06,30.079818071034893,7.446579896685632,411.2263176042144,1
Pb,0.954373593249789,1000,1071.5759808659209,-325.2530802134257,1119.8502797057654,-16.884501320592392,1199.2921525095787,3.3866516277299265e-06,34.56092245978692,6.141336380616157,563.1084874838015,1
Hg,0.0795626865294646,1000,12600.328515275609,-3776.4926569726135,13154.093487619575,-16.684200284904836,14224.172417312016,2.149414646967987e-06,23.82188533596956,7.363566242424691,524.0460105069512,3
Cd,0.3054118271443292,100,3250.5585266294424,-991.4649209670196,3398.401598480013,-16.96242463822739,3743.024529343093,3.3699456185277005e-06,27.286761715328485,7.373433319209697,591.939760110201,0
Pb,0.8699054524670369,10,1110.9616172301894,-362.8137360490924,1168.7042063861234,-18.08581092871948,1137.175645232941,2.191148292917196e-06,27.5186071613803,7.811721127585054,450.44784381539046,1
Pb,1.2261156045653023,1000,896.0598137060883,-232.70645545809015,925.7837134832616,-14.55809800949365,1045.3809158535205,1.2219628842842426e-06,23.587651922860644,6.7458642649401845,414.2055316002562,1
Pb,1.621166609895041,10000,628.2145398659665,-201.12981605399537,659.6261903570248,-17.75304071268639,716.870663986635,1.010110199327636e-06,28.85140099232012,7.169823000543635,498.4884521733003,1
Cu,1.9476196567958928,10000,545.2456597022377,-165.5088999744091,569.8122720641136,-16.885626535168132,608.2042736679023,1.4046042316737144e-06,26.649289791188597,6.024375102023485,417.0932045930295,2
Cu,1.1156888988943212,10,855.2034056477513,-236.34422699391916,887.2606486624239,-15.448683043036176,1007.3843433340736,4.169002800656073e-06,26.700823339848103,6.664150484362672,452.3580002205415,2
Hg,0.4810054104446917,100,2018.014470646366,-534.8232374425,2087.6825187385675,-14.843537661954391,2300.66014185099,4.845725249533349e-06,25.44104971958725,6.124487452317561,425.1955721638337,3
Cd,0.948451887184701,100,1025.8772505840586,-332.65290417299485,1078.4628356696558,-17.96590332415286,1067.2611312054237,2.7078647971248773e-06,20.253940286383028,7.043745945529794,444.8264359320157,0
Hg,0.4033352944167838,10000,2473.1257186468665,-732.9411713195298,2579.4483093963763,-16.507836675545803,2685.6885895284527,3.0507358137997715e-06,27.831428553721835,7.634895301013906,421.2289305642784,3
Cd,0.9921951114077984,100,954.65528372208,-300.5476308225061,1000.8474354922964,-17.47521134219385,1048.9834103831604,1.5873926762937046e-06,25.028717535504967,6.4128853842581375,590.7811998854571,0
Cu,2.0889646656005256,10,478.2137982416796,-154.2399455640381,502.4722854410294,-17.876247272966957,483.4949644453202,3.2041254107206285e-06,20.019798034764943,7.054882091115557,455.7125426899471,2
Cu,2.925536700506412,10000,257.3923632662545,-91.62194940001214,273.21312245140405,-19.59380681072322,306.5356443915276,1.5786196080279074e-06,24.619155614928975,6.408017273021534,488.7795171985131,2
Cu,1.1512100812335015,1000,812.6488127929271,-266.3077431938898,855.1712734995117,-18.14414360135953,833.546444460677,3.4448573247953203e-06,24.17942499634636,6.241376935692481,579.7223615268445,2
Hg,0.2145563367176171,1000,4694.326107507344,-1409.1236594878965,4901.257705054246,-16.708491025151464,5349.14823465086,4.733034670323416e-06,25.90172229835453,7.021993583868685,535.4643175922948,3
Pb,0.8380719020101488,100,1223.404568304968,-396.5114242324551,1286.056004727755,-17.95776385022004,1347.269640739236,1.7827941572121584e-06,21.977779844650957,6.158297241899455,523.6074961123549,1
Pb,0.793749626201405,10000,1240.2492747102922,-353.1386310828502,1289.5445537795408,-15.89334810879384,1246.6073505759618,4.058254872228409e-06,27.615257369526265,7.174709262275979,541.1126380721674,1
Cu,1.2816058977853522,10000,729.3828505017832,-217.71479642986745,761.1826818777508,-16.61993267411826,864.2818404898386,1.0940096912732962e-06,30.38660528777195,6.0626749213534525,565.7644514210764,2
Pb,1.433620462348995,1000,646.1645090879052,-185.4006532683428,672.2365469365243,-16.00950073649593,756.249851766604,2.501988965286484e-06,29.452783535818583,6.213429943736751,575.5338535703522,1
Pb,1.6719827836209575,10000,579.4288705877694,-183.15243341525527,607.6862923717694,-17.54129297966352,640.1829064001702,1.4429940313220365e-06,32.05632421353786,7.099994970974715,528.5279341330053,1
Hg,0.3102342797391623,10000,3255.596342708774,-984.0229814968671,3401.05994871786,-16.817748156881994,3404.66510915413,2.409901766382798e-06,26.780124319806216,7.182814825797828,578.0014549388115,3
Cd,0.2322664386293887,10000,4351.812608010544,-1299.7925042998163,4541.776472865383,-16.6297501072329,4457.668613827408,1.694147678555534e-06,27.786375955095924,6.057973860187516,507.07950548509535,0
Cu,2.622247539866942,100,356.5256634603481,-130.23871168622094,379.569059233663,-20.067232613310694,382.437412425556,2.49321996049155e-06,32.15602911288475,7.146753576003117,455.4581712536847,2
Cu,2.2719094143274567,10000,382.4837730864039,-121.90494061418788,401.4407194350872,-17.678081521716358,402.0232076239005,2.6700912244301216e-06,26.415517562288574,7.677005050647274,576.0153417767689,2
Hg,0.224674567757148,10,4464.274228680675,-1356.4745388817717,4665.808350489437,-16.901460747853577,4916.675922791011,2.202364491123674e-06,30.523990248493952,7.444632354587908,508.29456548261743,3
Hg,0.3533586329912283,100,2788.80929577408,-854.4541649440441,2916.770338608465,-17.0343694460226,3327.83554148438,3.626487797892517e-06,26.51903553076988,6.262370207841597,581.2275175134469,3
Pb,0.8898574688642493,10000,1097.8628433320182,-371.5556178121183,1159.0325275404518,-18.69763756665189,1224.1068587041725,4.675408205035639e-06,26.26604291767344,7.18494929512723,408.03356279011626,1
Cu,1.690384416988421,10000,657.8452163888603,-170.5670331270581,679.5979999348684,-14.535644110222034,774.9325939954979,2.6023814964210894e-06,31.403084367937403,7.344505000148427,479.5031503082471,2
Cd,0.9257372588187912,10,1121.5758775909867,-350.2035383403714,1174.978709364603,-17.340577116566653,1267.5778782649322,1.7693726259000857e-06,22.622553731993168,6.074462403504583,589.5610036724936,0
Hg,0.1807270275521392,100,5541.105417147587,-1639.064104041005,5778.440999188109,-16.478265799084937,6067.78363773817,2.0828910327839337e-06,25.078789579123605,7.710695337367245,449.93001855166057,3
Cd,0.522989441342143,1000,1848.4885414279956,-533.1707160005128,1923.8453420665332,-16.089467645295578,2164.4349988540644,4.416003293985477e-06,23.362584151203528,7.81253479457966,588.3072492076985,0
Cd,0.9011270236564132,1000,1120.291292437944,-361.8073818617131,1177.2668183049698,-17.898293550319142,1225.9052103098918,3.286558893080592e-06,25.38664914451396,7.700904546724518,590.78049222585,0
Cu,2.415442700535055,100,467.1356474571768,-161.90891895060994,494.3988381468861,-19.116283875873915,548.2890840233568,2.8200441292278294e-06,23.45562233549036,7.649262935978227,576.4284628451721,2
Cu,1.1244064523294055,10000,870.5764290992182,-209.96286954265176,895.5376739644909,-13.559471710731527,921.3444016723294,1.5985468860357067e-06,28.69108446629982,7.489930396921786,512.7336090186598,2
Hg,0.1162863699255366,10000,8667.01581870141,-2565.08622677188,9038.629904603642,-16.486623531332317,8890.300808293283,2.798909233295128e-06,31.97256203926768,7.26686406256392,529.3878898161277,3
Cu,1.0156831815438336,1000,1049.1962472090938,-315.3892444292902,1095.5743428263208,-16.73082068180408,1228.674792447744,2.113968013429547e-06,31.799195918268527,7.357254009976504,573.9233996899738,2
Cu,2.2618435804583266,1000,525.303863434408,-152.4436969019754,546.9764434271885,-16.1827805346476,587.0181544304565,4.772652511413397e-06,25.467514468231887,7.612790586669966,555.1794164778369,2
Cu,1.8953468508208369,1000,542.8700712403577,-175.4779494310511,570.5264454738601,-17.91296759634402,639.4024019556923,4.536280437662925e-06,34.83140608841393,7.324996916722609,526.0187698910823,2
Cd,0.220847365812048,10,4557.383746821189,-1358.5680697623498,4755.570819151759,-16.599456965465546,5412.191440915948,1.335610167312792e-06,28.90781547058701,6.655453913364142,596.4518815741405,0
Hg,0.4810703544755467,1000,2149.407398283513,-659.1658574995034,2248.2107978321246,-17.049378305300788,2172.461250088,3.066613957044972e-06,25.991004526674423,6.751922204322708,537.1353272667388,3
Pb,1.2944895859184298,10,794.8749459323807,-279.1095590656819,842.4537528154555,-19.34803299068333,874.5165352781507,1.9002333820586884e-06,32.53308918862138,7.794114936744584,595.0963984895523,1
Cd,0.3177039647016003,100,3122.52255890898,-963.1878834029148,3267.70225535156,-17.14314587097785,3356.6896115642494,2.6431083580971625e-06,30.94811018963961,6.034244171594324,411.47769492141816,0
Cu,2.001207142309415,10000,477.27125463544905,-142.75952143362298,498.16476336775634,-16.652771354519924,537.0120991142062,4.507391993005826e-06,31.239130052361567,7.397641162488564,427.7920741484425,2
Cd,0.711658299461597,1000,1417.09649335855,-447.7502927176167,1486.1503275637394,-17.5346172573365,1642.015553901675,3.11005807955418e-06,22.942090246008075,7.909555104850431,490.2917692000981,0
Cu,1.152478435947129,10000,803.1671228506616,-242.2956861534692,838.918724762292,-16.78726583839617,848.2392901434976,2.3368611734830397e-06,27.02486461052833,7.4124563399159475,476.975892176863,2
Cu,1.549407630095784,10000,638.2450027767322,-212.96672162167687,672.838396710351,-18.45259134341333,709.3197600527992,1.8315534164199883e-06,32.92742196236904,7.987823976463564,556.5469682714056,2
Cd,0.8262689417955943,1000,1265.0870539547002,-395.1731946364499,1325.3705549177407,-17.347154082531787,1444.4077241957775,4.201299437625958e-06,27.56057011443136,7.375089811056662,432.1228052938408,0
Hg,0.2568491916811976,1000,3783.772511086078,-1118.0684471975596,3945.505223449768,-16.461904098919817,3885.503838259955,3.498072061457389e-06,30.25179115131576,6.068726058433722,595.2190358222977,3
Cu,2.09315428406459,100,554.4719747107605,-161.39198146042605,577.4829369075529,-16.228867134876992,644.747431688656,2.872261841704925e-06,28.81900599551397,7.654019763293848,463.0131750521828,2
Hg,0.2447672009942612,10,4141.633420168794,-1242.683314476905,4324.047780394936,-16.701697387637594,4643.690175176036,1.8699374154519124e-06,32.635351815775735,6.569259823878638,485.7847415480319,3
Pb,0.5658499139645077,10,1744.264843426888,-505.7001735666533,1816.0926489472856,-16.168019025771297,2075.51379724189,2.3369854966285253e-06,24.26841259642404,6.892114451328882,454.94900648800456,1
Cu,1.331499559640312,10000,778.2024596997277,-223.84856604297136,809.7575246962517,-16.047787952514046,831.0469077010666,4.839373706954074e-06,28.63212916829547,6.624183831814165,515.8727234653095,2
Hg,0.2504937374338509,1000,3992.27315835768,-1168.7506816822763,4159.834507150013,-16.317560213657295,4078.6227869133,3.080359750423338e-06,21.84852002014706,6.537108212419359,411.7257400845168,3
